"YEAR","STATE","AGE_CATEGORY","GENDER","DISEASE_CATEGORY","PATIENTS","OFFICE_VISITS","A1C_MEAN","A1C_MEDIAN","A1C_STDDEV","WEIGHT_MEAN","WEIGHT_MEDIAN","WEIGHT_STDDEV","BMI_MEAN","BMI_MEDIAN","BMI_STDDEV","FBG_MEAN","FBG_MEDIAN","FBG_STDDEV","SBP_MEAN","SBP_MEDIAN","SBP_STDDEV","DBP_MEAN","DBP_MEDIAN","DBP_STDDEV"
"2009","SC","1","Female","1","304","2726","8.08","7.6","2.13","234.92","227.8","69.75","39.46","38.61","10.95","164.37","138","84.13","126.44","124","18.37","78.66","80","12.03"
"2009","SC","1","Female","2","252","2363","7.82","7.2","2.09","251.21","242.95","76.87","41.6","39.62","11.48","148.59","120","75.15","131.17","130","18.85","81.33","80","12.54"
"2009","SC","1","Male","1","240","1732","7.92","7.5","1.93","254.64","248","73.55","35.65","34.61","9.24","170.39","145.5","79.03","131.14","130","16.71","81.59","80","11.24"
"2009","SC","1","Male","2","199","1529","7.78","7.4","2.01","261.43","253.1","71.08","36.81","35.75","8.95","165.56","135","82.42","132.85","130","16.34","82.43","80","11.57"
"2009","SC","2","Female","1","1489","13842","7.55","7.1","1.71","217.06","210","54.11","37.14","35.85","8.91","148.06","126","71.05","131.51","130","18.89","76.93","78","10.83"
"2009","SC","2","Female","2","1580","14614","7.36","6.9","1.71","218.6","211.4","55.13","37.31","35.96","8.96","139.25","117.5","66.22","133.05","130","18.78","78.1","79","11.03"
"2009","SC","2","Male","1","1431","10691","7.62","7.2","1.69","240.9","235.2","57.69","34.34","33.14","7.44","154.93","136","69.76","131.62","130","18.11","78.23","79","10.5"
"2009","SC","2","Male","2","1419","10657","7.46","7","1.69","242.57","236.53","57.34","34.71","33.51","7.51","146.33","126","65.26","132.92","131","18.06","79.2","80","10.63"
"2009","SC","3","Female","1","1438","13674","7.03","6.7","1.25","194.27","190.31","44.54","33.47","32.64","7.38","129.92","115","52.85","134.28","132","18.99","72.88","72","10.27"
"2009","SC","3","Female","2","1629","15171","6.92","6.6","1.24","193.13","189","43.8","33.35","32.59","7.23","126.81","112","50.82","135.11","132","19.06","73.71","74","10.42"
"2009","SC","3","Male","1","1298","10350","7.1","6.8","1.24","217.48","212","43.97","31.4","30.59","5.74","136.65","123","54.09","132.68","130","18.67","73.49","73","10.57"
"2009","SC","3","Male","2","1335","10546","6.99","6.7","1.25","217.66","212","44.45","31.39","30.56","5.83","131.7","117","50.81","133.45","132","18.7","73.94","74","10.61"
"2009","SC","4","Female","1","523","5075","6.77","6.5","1.14","164.83","160.8","34.53","28.79","27.98","6.01","124.04","110","49.02","136.41","135","20.05","70.7","70","10.45"
"2009","SC","4","Female","2","611","5900","6.69","6.5","1.14","163.79","160","34.97","28.77","28.06","5.91","120.3","108","44.6","136.95","136","20.24","71.11","70","10.64"
"2009","SC","4","Male","1","366","3017","6.89","6.7","1.05","188.97","184.2","34.55","27.81","27.21","5.04","130.85","117","48.86","129.16","128","18.96","69.73","70","10.15"
"2009","SC","4","Male","2","346","2849","6.85","6.6","1.06","189.88","186","32.82","28.03","27.61","4.81","130.08","115","51.84","130.92","130","18.87","70.44","70","10.39"
"2009","TN","2","Female","1","219","1681","7.09","6.6","1.66","206.33","200.5","47.91","35.02","34.07","7.98","152.33","133","67.76","132.85","130","19.2","77.22","78","9.83"
"2009","TN","2","Female","2","213","1650","6.94","6.5","1.74","208.91","199.2","51.16","35.29","34.54","8.25","146.9","126","69.67","133.93","132","19.46","77.99","78","9.96"
"2009","TN","2","Male","1","272","1707","7.51","7.2","1.49","233.91","229","53.01","33.62","32.7","7.1","166.65","149","68.92","134.01","132","18.48","78.48","80","11.29"
"2009","TN","2","Male","2","261","1782","7.28","7","1.56","238.96","230.7","54.7","34.3","33.36","7.2","154.66","136","70.17","134.63","132","18.63","79.32","80","10.98"
"2009","TN","3","Female","1","221","1870","6.71","6.4","1.19","182.49","179","38.65","31.5","30.99","6.58","148.3","133","56.89","134.16","132","18.98","72.56","72","9.92"
"2009","TN","3","Female","2","239","2064","6.59","6.3","1.19","182.8","181","37.32","31.67","31.19","6.31","140.08","127","52.74","135.35","132","20.23","73.52","72","10.35"
"2009","TN","3","Male","1","259","1829","6.64","6.5","1.01","216.9","213","40.1","31.11","30.24","5.33","148.37","134","56.8","133.59","132","18.42","73.51","74","10"
"2009","TN","3","Male","2","257","1856","6.61","6.4","1.13","219.47","216","40.09","31.45","30.92","5.39","145.98","131","56.72","134.18","133","18.39","74.14","74","10.12"
"2009","TN","4","Female","1","118","1043","6.49","6.3","0.94","159.89","159","36.06","27.91","27.38","5.99","140.88","132","46.59","135.53","135","17.96","70.18","70","9.64"
"2009","TN","4","Female","2","133","1247","6.46","6.3","0.92","159.23","158","34.26","27.96","26.93","5.91","141.08","132","47.26","135.74","134","18.01","70.8","70","9.45"
"2009","TX","1","Female","1","974","8019","7.65","7.1","1.84","221.35","218","58.99","37.51","36.7","9.36","154.77","132.5","71.6","124.15","122","14.93","79.03","80","10.02"
"2009","TX","1","Female","2","676","6041","7.28","6.7","1.84","232.91","229","57.92","38.88","38.18","9.11","139.45","113","69.8","129.06","128","15.54","81.88","80","10.62"
"2009","TX","1","Male","1","972","5903","7.91","7.4","1.99","247.41","241","65.32","35.61","34.84","8.42","163.92","140","78","127.29","126","14.55","81.19","80","9.97"
"2009","TX","1","Male","2","779","4887","7.52","7","1.9","261.57","252.2","60.46","36.96","36.05","7.79","147.09","122","70.67","130.57","130","14.97","82.91","82","10.22"
"2009","TX","2","Female","1","6309","54242","7.42","7","1.6","212.24","206","51.85","36.48","35.55","8.23","144.52","126","62.73","128.95","128","16.55","76.97","78","9.93"
"2009","TX","2","Female","2","6266","54260","7.22","6.8","1.56","214.44","208.2","51.2","36.72","35.84","8.21","137.11","119","59.03","130.27","128","16.75","77.94","78","10.11"
"2009","TX","2","Male","1","6321","44318","7.51","7.1","1.56","240.27","234.13","53.11","34.57","33.67","7.04","149.36","133","62.61","129.94","128","16.39","78.45","79","9.9"
"2009","TX","2","Male","2","6408","45326","7.28","6.9","1.55","241.73","236","52.66","34.73","33.8","6.97","140.87","123","59.74","131.14","130","16.43","79.32","80","10.05"
"2009","TX","3","Female","1","5076","49472","7.01","6.7","1.22","190.28","186","43.71","33.27","32.44","7.25","133.88","122","51.34","132.66","130","17.32","73.2","72","9.95"
"2009","TX","3","Female","2","5506","53714","6.89","6.6","1.2","189.47","184.21","43.77","33.11","32.23","7.26","129.64","117","49.59","133.33","130","17.29","73.7","74","9.96"
"2009","TX","3","Male","1","4913","40045","7.12","6.8","1.22","220.99","216.2","45.31","32.13","31.32","6.01","138.24","126","52.29","130.69","130","16.71","73.3","72","9.85"
"2009","TX","3","Male","2","5029","41748","6.97","6.7","1.23","221.88","217","45.98","32.22","31.47","6.02","133.16","120","50.21","131.28","130","16.61","73.82","74","9.98"
"2009","TX","4","Female","1","1755","18062","6.86","6.6","1.07","162.01","159.5","35.03","28.91","28.32","5.86","131.97","120","50.2","133.63","130","18.48","69.45","70","10.34"
"2009","TX","4","Female","2","2016","21354","6.73","6.5","1.04","161.88","159","35.19","28.74","28.16","5.84","127.87","116","47.37","134.26","132","18.73","69.94","70","10.36"
"2009","TX","4","Male","1","1324","12744","6.85","6.7","0.97","195.45","192.45","37.85","28.92","28.4","5.01","132.57","122","47.06","129.4","128","17.38","68.61","70","10.17"
"2009","TX","4","Male","2","1351","13341","6.73","6.6","0.94","195.44","192","37.48","28.9","28.45","4.95","128.59","118","44.14","129.92","130","17.43","69.04","70","10.34"
"2009","UT","2","Female","1","160","1533","7.38","6.9","1.76","210.93","213","47.44","35.99","35.52","7.79","138.53","118","66.34","130.78","129.5","16.42","80.25","80","9.85"
"2009","UT","2","Female","2","122","1164","7.2","6.75","1.65","220.09","222","46.23","37.19","37.29","7.78","133.07","115","64.81","132.94","130","16.94","81.12","80","9.85"
"2009","UT","2","Male","1","181","1553","7.32","7","1.51","248.73","237.01","55.66","34.75","33.27","7.56","132.28","115","58.59","131.04","130","16.1","81.01","80","10.48"
"2009","UT","2","Male","2","153","1417","7.04","6.8","1.41","250.03","243","54.06","34.99","34.09","7.77","119.66","109","48.23","132.76","130","18.28","81.93","80","12.39"
"2009","UT","3","Female","1","139","1420","6.94","6.7","1.2","187.07","187.99","39.4","32.62","32.06","6.46","126.28","110","54.61","130.6","130","16.63","75.75","76","11.03"
"2009","UT","3","Female","2","120","1201","6.77","6.5","1.19","184.58","183","40.3","31.98","31.35","6.44","120.22","108","46.59","133.03","130","17.27","77.03","78","10.32"
"2009","UT","3","Male","1","148","1139","7.31","6.9","1.34","229.91","226.5","45","32.95","32.61","6.06","134.05","127","47.19","130.16","130","16.03","76.98","78","11.08"
"2009","UT","3","Male","2","127","995","7.21","6.85","1.34","232.13","235","42.75","33.22","32.94","6.1","130.48","121","44.02","131.1","130","15.95","77.4","78","11.19"
"2009","VA","1","Female","1","286","2765","7.9","7.2","2.1","223.86","220.6","55.75","38","37.59","8.62","171.34","147","85.61","124.75","122","14.85","78.24","80","10.23"
"2009","VA","1","Female","2","189","1719","7.75","7.1","2.11","233.77","227","50.95","39.11","38.09","7.74","163.47","138","83.82","129.1","128","15.73","81.09","80","10.53"
"2009","VA","1","Male","1","183","1165","8.22","7.6","2.26","248.99","247","55.49","35.14","34.86","7.32","170.34","153","78.68","128.81","128","15.27","81.66","80","10.36"
"2009","VA","1","Male","2","141","985","7.99","7.4","2.27","261.71","259.25","54.54","37.21","36.24","7.41","164.16","137.5","79.3","132.1","130","16.32","83.29","82","11.01"
"2009","VA","2","Female","1","1541","15050","7.53","7","1.72","214.19","209","50.52","36.95","36.13","8.4","152.84","132","73.29","130.27","130","17.24","77.43","78","10.22"
"2009","VA","2","Female","2","1538","15208","7.38","6.9","1.72","216.28","212","49.8","37.21","36.49","8.12","147.45","127","71.24","131.38","130","17.42","78.16","80","10.41"
"2009","VA","2","Male","1","1328","10587","7.53","7.1","1.72","234.82","230","51.46","33.59","32.85","6.68","158.42","137","74.6","130.35","130","17.2","78.75","80","10.77"
"2009","VA","2","Male","2","1270","10237","7.37","6.9","1.71","236.21","231","50.17","33.81","33.14","6.65","151.09","130","70.4","131.38","130","17.67","79.5","80","11.11"
"2009","VA","3","Female","1","1494","15264","6.96","6.7","1.21","189.21","184","43.1","33.23","32.4","7.42","142.28","128","59.49","133","130","17.73","73.34","72","10.12"
"2009","VA","3","Female","2","1614","16364","6.89","6.6","1.22","189.1","184","42.82","33.28","32.48","7.34","138.55","124","57.39","133.47","130","17.78","73.8","73","10.16"
"2009","VA","3","Male","1","1283","11826","6.98","6.7","1.19","216.28","211","43.84","31.68","30.9","6.08","146.33","133","58.47","131.88","130","17.45","73.62","72","10.31"
"2009","VA","3","Male","2","1306","12008","6.88","6.6","1.2","216.87","213","41.43","31.78","31.02","5.76","142.24","128","57.04","132.5","130","17.91","74.17","74","10.52"
"2009","VA","4","Female","1","579","6086","6.79","6.6","1","161.7","160","34.56","29.11","28.49","5.95","142.7","128","59.06","133.08","130","18.25","70.6","70","10.21"
"2009","VA","4","Female","2","644","6787","6.72","6.5","1.02","162.72","159","35.37","29.29","28.73","5.96","137.62","123","56.13","133.71","131","18.54","70.98","70","10.35"
"2009","VA","4","Male","1","404","4256","6.73","6.55","1","191.76","189.9","34.76","28.82","28.28","4.79","146.34","131","59.61","129.74","130","18.22","69.71","70","10.28"
"2009","VA","4","Male","2","444","4722","6.63","6.4","1","190.3","188","35.11","28.7","28.12","4.76","139.84","124","55.4","130.12","130","18.07","70.09","70","10.08"
"2009","WA","1","Female","1","499","5548","7.44","6.9","1.89","231.27","230","61.9","38.85","38.37","9.25","164.83","136","84.32","123.95","122","14.46","78.22","78","10.11"
"2009","WA","1","Female","2","370","4103","6.93","6.5","1.62","244.31","240","62.16","40.45","40.23","9.13","138.14","116","66.75","128.06","126","14.99","80.77","80","10.69"
"2009","WA","1","Male","1","353","2422","7.63","7.1","1.89","253.64","249","69.33","35.82","34.68","8.52","164.44","139.5","76.15","126.45","124","15.77","80.01","80","10.45"
"2009","WA","1","Male","2","340","2367","7.3","6.7","1.91","263.77","259","68.88","37.24","36.15","8.55","151.63","124","75.08","130.96","130","16.66","82.73","82","11.01"
"2009","WA","2","Female","1","3034","30137","7.25","6.9","1.52","218.05","213","54.28","37.36","36.39","8.66","145.87","129","61.27","127.86","126","16.06","76.8","78","9.93"
"2009","WA","2","Female","2","3135","30514","7.02","6.6","1.49","217.48","212","53.66","37.28","36.28","8.52","136.11","119","57.18","129.8","128","16.11","78","78","10.19"
"2009","WA","2","Male","1","3059","23718","7.36","7","1.55","240.07","235","54.05","34.71","33.85","7.14","151.22","135","59.99","129.99","129","16.84","78.43","80","10.46"
"2009","WA","2","Male","2","3305","25337","7.12","6.7","1.57","243.46","237","53.88","35.03","34.15","7.17","141.82","124","57.5","131.76","130","16.89","79.77","80","10.64"
"2009","WA","3","Female","1","2551","26838","6.94","6.7","1.13","194.21","188.98","46.44","34.12","33.28","7.66","136.92","124","52.39","131.38","130","17.56","73.22","72","10.34"
"2009","WA","3","Female","2","2851","29890","6.8","6.6","1.12","192.7","187.24","45.92","33.88","33.05","7.55","131.52","119","48.78","132.22","130","17.63","74.01","74","10.51"
"2009","WA","3","Male","1","2640","24898","6.98","6.8","1.12","221.02","215","46.03","32.51","31.63","6.18","140.13","129","48.34","129.1","128","17.01","73.2","72","10.4"
"2009","WA","3","Male","2","2882","26169","6.85","6.6","1.15","221.62","216","46.17","32.61","31.73","6.2","134.6","124","45.74","130.67","130","17.03","74.2","74","10.54"
"2009","WA","4","Female","1","1057","12647","6.73","6.6","0.92","160.96","159","32.94","29.3","28.81","5.61","131.42","121","45.02","132.84","130","18.79","70.8","70","10.87"
"2009","WA","4","Female","2","1244","14690","6.62","6.5","0.89","159.04","157","33.02","29.02","28.5","5.75","126.76","116","41.59","133.5","130","18.99","71.2","70","11.01"
"2009","WA","4","Male","1","906","10506","6.8","6.6","0.91","195.7","190","38.42","29.49","28.68","5.39","134.25","124","48.47","128.06","128","17.25","69.02","70","10.48"
"2009","WA","4","Male","2","930","10534","6.73","6.6","0.92","193.43","190","36.67","29.14","28.38","5.07","130.5","120","46.47","129.75","130","17.37","69.8","70","10.76"
"2009","WI","2","Male","1","157","994","7.61","7.4","1.38","236.08","228","45.29","34.05","33.77","5.74","156.35","139.5","67.55","130.11","130","14.89","77.98","79","8.87"
"2009","WI","2","Male","2","159","1110","7.46","7.2","1.75","242.52","236.7","48.87","34.94","34.45","6.04","143.37","125","63.37","132.37","130","15.15","79.54","80","9.28"
"2010","AL","3","Female","2","107","791","6.89","6.5","1.41","185.72","182.65","40.14","31.7","31.15","6.91","132.75","117","56.01","135.8","134","18.8","74.21","74","10.01"
"2010","AL","3","Male","2","104","647","6.82","6.5","1.36","217.31","208.25","45.32","31.66","30.67","5.98","128.34","114","52.43","129.15","129.5","18.98","73.37","73","10.71"
"2010","AR","2","Female","1","308","3000","7.96","7.4","2.05","220.32","215","58.35","37.21","35.77","9.52","159.32","135","76.47","134.03","132","18.57","78.96","80","11.14"
"2010","AR","2","Female","2","314","2887","7.5","7","1.93","220.63","215","58.05","36.54","35.15","9.5","148.43","123","74.31","134.84","132","18.97","80.2","80","11.46"
"2010","AR","2","Male","1","224","1689","7.85","7.35","2.04","230.87","229.2","48.69","33.07","33.11","6.71","168.91","145.5","78.1","134.9","132","18.56","79.62","80","11.01"
"2010","AR","2","Male","2","225","1801","7.42","7","1.9","238.54","239","45.53","34.16","33.9","6.47","155.67","131","75.75","136.79","134","20.01","81.38","80","11.58"
"2010","AR","3","Female","1","181","1739","7.15","6.8","1.41","198.11","191","48.18","35.02","33.6","8.35","135.53","123","50.9","137.57","136","18.26","76.53","76","10.54"
"2010","AR","3","Female","2","203","1948","7","6.7","1.41","191.59","183","45.1","33.79","32.34","7.5","135.94","122","51.64","137.93","136","17.41","77.03","78","10.22"
"2010","AR","3","Male","1","122","1022","7.52","7.3","1.54","215.22","214.9","44.92","31.34","30.55","5.86","142.69","129.5","53","134.39","132","19.9","75.26","75","10.36"
"2010","AR","3","Male","2","127","1065","7.15","6.75","1.5","220.43","220","39.15","31.88","31.25","5.45","138.13","123.5","50.43","136.01","134","19.34","76.43","76","10.24"
"2010","AZ","1","Female","1","224","1945","7.53","7.1","1.88","219.51","214.5","62.89","37.91","36.49","10.5","155.46","126","81.87","124.28","122","17.13","79.07","79","10.03"
"2010","AZ","1","Female","2","187","1819","7.14","6.5","1.9","236.16","229","67.26","40.35","38.7","10.87","137.58","110","77.89","129.27","128","17.98","81.77","82","10.66"
"2010","AZ","1","Male","1","155","1052","7.81","7.3","1.92","234.51","228.75","65.75","34.74","34.56","8.38","152.72","134","69.52","127.6","126","15.79","81.08","80","9.32"
"2010","AZ","1","Male","2","180","1350","7.44","6.5","2.2","245.02","234","70.13","35.24","34.43","8.66","133.83","107","70.26","131.52","130","16.47","82.79","82","9.89"
"2010","AZ","2","Female","1","988","9680","7.44","7","1.7","209.44","203.81","53.93","36.38","35.5","8.46","148.61","128","70.91","130.27","128","18.18","76.77","77","9.76"
"2010","AZ","2","Female","2","1168","11356","7.1","6.6","1.62","207.91","201","53.95","36.36","35.32","8.74","135.58","114","64.87","131.87","130","18.48","77.85","78","10.18"
"2010","AZ","2","Male","1","920","8207","7.52","7.1","1.57","232.83","227","54.28","34.42","33.36","7.35","154.75","136","70.48","131.07","130","18.07","77.48","78","10.43"
"2010","AZ","2","Male","2","1111","9863","7.19","6.8","1.55","231.58","227","54.51","34","32.93","7.07","143.62","123","66.9","132.3","130","18.49","78.77","80","10.39"
"2010","AZ","3","Female","1","1492","18211","7.06","6.8","1.26","184.04","179.6","43.2","32.38","31.59","7.17","137.24","123","56.33","133.83","132","18.71","71.78","71","10.18"
"2010","AZ","3","Female","2","1731","20759","6.87","6.6","1.24","183.79","180","43.33","32.31","31.51","7.1","130.46","116","52.46","134.28","132","18.55","72.51","72","10.38"
"2010","AZ","3","Male","1","1581","18388","6.94","6.7","1.05","218.08","212","44.3","31.97","31.18","5.92","140.28","130","51.93","130.61","130","18.33","71.63","71","10.27"
"2010","AZ","3","Male","2","1696","19467","6.79","6.6","1.05","217.4","212","43.2","31.81","31","5.77","134.4","122","49.9","131.27","130","18.42","72.39","72","10.28"
"2010","AZ","4","Female","1","775","10391","6.81","6.6","0.98","157.5","155","33.48","28.38","27.91","5.96","135.68","122","53.29","135.39","133","19.92","68.72","69","10.21"
"2010","AZ","4","Female","2","1019","13544","6.6","6.4","0.93","157.09","155","32.39","28.21","27.64","5.75","126.8","114","47.48","136.05","133","19.88","69.53","70","10.55"
"2010","AZ","4","Male","1","795","11602","6.84","6.7","0.96","190.08","186.4","32.62","28.4","27.97","4.62","140.84","127","54.16","129.74","128","18.36","67.81","68","10.38"
"2010","AZ","4","Male","2","859","12191","6.69","6.5","0.98","190.29","187.2","33.9","28.45","28","4.74","135.14","121","52.27","130.82","130","18.35","68.8","69","10.73"
"2010","CA","1","Female","1","101","731","7.46","6.9","1.68","221.31","209","52.24","37.03","35.42","8.16","150.79","126","74.02","123.58","121","14.08","78.78","78","9.79"
"2010","CA","1","Male","1","107","657","7.69","7.3","1.87","233.07","226","57.84","34.33","33.53","7.52","155.06","135.5","66.64","127.07","126","14.19","80.27","80","9.59"
"2010","CA","2","Female","1","719","5868","7.28","6.9","1.49","198.63","193.2","52.29","34.9","34.11","8.35","138.78","123","54.49","128.76","128","16.63","77.35","78","9.47"
"2010","CA","2","Female","2","800","6430","6.97","6.6","1.42","198.27","196","51.67","34.85","34.07","8.15","127.4","112","49.71","130.27","129","16.49","78.51","80","9.8"
"2010","CA","2","Male","1","774","4916","7.43","7","1.64","228.19","220","59.82","33.65","32.54","7.54","144.86","130","57.27","129.52","128","16.78","79.23","80","9.91"
"2010","CA","2","Male","2","901","5668","7.08","6.6","1.57","227.84","220","59.53","33.59","32.14","7.42","132.78","117","52.05","131.02","130","16.67","80.29","80","10.08"
"2010","CA","3","Female","1","805","7370","7.04","6.7","1.26","175.9","171.5","39.83","31.77","31","6.52","131.77","120","48.97","131.19","130","16.89","73.6","74","9.66"
"2010","CA","3","Female","2","1000","8852","6.83","6.5","1.26","177.26","173","39.96","31.92","31.36","6.5","123.95","111","45.96","131.52","130","16.86","74.2","74","9.58"
"2010","CA","3","Male","1","753","5986","7.04","6.8","1.15","210.21","206.7","43.18","31.46","30.92","5.71","137.08","127","47.29","130.63","130","17.17","74.18","74","10.06"
"2010","CA","3","Male","2","891","6850","6.81","6.6","1.12","209.73","206.55","42.65","31.29","30.82","5.64","129.38","118","44.47","131.37","130","16.94","74.86","76","10.01"
"2010","CA","4","Female","1","470","4465","6.84","6.6","1","153.24","151","32.68","28.31","27.63","5.63","128.15","118","45.95","132.61","130","17.75","70.71","70","10.09"
"2010","CA","4","Female","2","598","5622","6.71","6.5","1.03","152.22","148","33.49","28.03","27.39","5.66","121.23","111","43.44","132.61","130","17.28","71.35","70","10.18"
"2010","CA","4","Male","1","354","2840","6.9","6.7","1.06","185.1","184","31.74","28.71","28.45","4.49","130.28","121","43.43","127.44","126","16.52","69.96","70","9.71"
"2010","CA","4","Male","2","393","3144","6.75","6.5","1.06","184.38","182.2","31.57","28.69","28.34","4.45","123.81","113","41.22","128.84","128","16.11","71.46","70","9.47"
"2010","CO","1","Female","1","215","1159","8.47","7.8","2.27","201.87","193","56.66","34.8","33.83","8.48","174.67","155.5","76.63","120.15","120","16","77.83","80","12.28"
"2010","CO","1","Female","2","123","717","7.79","7","2.27","220.54","215","58.71","37.5","36.35","8.28","151.59","124.5","75.06","129.13","128","17.35","84.99","82","12.71"
"2010","CO","1","Male","1","127","642","8.27","7.8","2.19","225.8","215.5","68.19","33.48","32.36","8.2","164.45","142","75.28","125.29","122","16.35","81.36","80","10.89"
"2010","CO","1","Male","2","115","571","8.11","7.4","2.37","237.07","226.75","70.32","35.01","35.09","8.4","158.16","131.5","76","131.05","130","16.95","85.98","86","11.64"
"2010","CO","2","Female","1","809","6162","8.14","7.5","2.07","189.36","184","48.45","33.75","32.95","7.76","153.37","133","67.57","127.08","124","18.33","78.17","80","11.31"
"2010","CO","2","Female","2","828","6337","7.8","7.1","2.02","193.5","188","50.63","34.23","33.42","8.03","141.84","122","64.61","129","126","18.38","79.9","80","11.53"
"2010","CO","2","Male","1","596","3908","8.05","7.5","1.99","217.26","207","55.49","32.04","30.93","6.91","159.16","137","74.58","127.87","126","17.67","79.21","80","10.82"
"2010","CO","2","Male","2","592","3907","7.71","7.2","1.93","223.71","213.99","57.01","32.67","31.63","7.07","148.35","126","71.1","130.38","128","17.96","81.22","80","11.48"
"2010","CO","3","Female","1","269","2465","7.65","7","1.79","174.93","168.9","40.75","31.98","30.85","6.63","136.11","121.5","55.35","130.66","130","18.99","75.06","76","10.94"
"2010","CO","3","Female","2","295","2666","7.53","6.9","1.79","177.46","173.6","39.85","32.28","31.05","6.61","131.67","118.5","51.36","132.47","130","18.84","76.1","76","11.21"
"2010","CO","3","Male","1","180","1336","7.48","7.1","1.44","201.75","197.9","46.83","31.19","30.71","6.39","141.59","128","54.7","127.91","126","17.37","73.82","74","10.59"
"2010","CO","3","Male","2","178","1337","7.23","6.9","1.39","203.49","197.01","45.48","31.53","30.9","6.26","133.45","120","48.98","129.72","128","17.36","75.22","76","10.88"
"2010","CT","2","Female","1","252","5696","7.89","7.4","2.01","209.23","204.71","60.21","36.26","35.58","9.53","162.55","144","78.43","128.9","128","18.69","73.35","73","12.6"
"2010","CT","2","Female","2","322","7168","7.38","6.8","2.04","215.08","209.9","63.65","36.7","36.39","9.5","147.93","125","75.63","131.57","130","18.43","76.63","76","12.96"
"2010","CT","2","Male","1","180","3108","7.74","7.3","1.89","217.04","209","50.11","32.45","31.38","7.19","163.17","144","79.48","126.8","124","18.58","73.74","74","12.72"
"2010","CT","2","Male","2","191","3427","7.12","6.7","1.75","213.38","206.95","50.32","31.82","30.95","6.73","142.33","122","70.21","127.2","125","18.81","74.85","74","12.14"
"2010","CT","3","Female","1","120","2947","7.56","7.2","1.77","182.87","178.8","48.41","32.42","31","8.64","157.37","142","71.16","132.58","132","20.22","67.57","67","10.92"
"2010","CT","3","Female","2","165","3916","7.35","6.95","1.81","183.99","178.8","50.14","32.44","31.26","8.71","145.24","126","70.51","132.81","132","19.82","69.39","69","11.62"
"2010","DE","1","Female","1","153","1978","7.95","7.5","2.08","236.61","237.2","59.61","40","39.77","9.55","158.86","138.5","82.35","126.16","124","17.64","79.55","80","11.78"
"2010","DE","1","Female","2","138","1714","7.46","6.9","1.85","246.46","242","61.05","41.46","40.82","10.24","145.23","118","75.21","132.01","130","18.15","83.5","82","11.92"
"2010","DE","1","Male","1","141","1235","8","7.25","2.1","249.81","249.1","63.42","35.63","35.79","7.77","164.61","141","74.38","130.8","130","16.24","82.74","82","11.3"
"2010","DE","1","Male","2","127","1071","7.31","6.7","2.05","262.08","256.65","58.87","37.32","36.73","7.33","142.15","117","70.79","134.56","132","16.81","85.31","84","12.53"
"2010","DE","2","Female","1","872","10006","7.54","7.1","1.62","209.23","204","47.41","36.28","35.35","7.7","145.71","127","62.26","133.42","130","19.08","79.21","80","10.77"
"2010","DE","2","Female","2","1004","11399","7.23","6.7","1.62","213.24","206.3","51.55","36.67","35.67","8.09","135.29","117","59.42","134.51","132","19","80.19","80","10.9"
"2010","DE","2","Male","1","779","7388","7.5","7.1","1.6","237.01","229","53.04","34.45","33.57","7.3","148.2","132","61.05","132.78","130","17.11","79.59","80","10.29"
"2010","DE","2","Male","2","882","8050","7.21","6.8","1.58","239.92","232.25","52.26","34.85","33.82","7.08","139.16","121.5","56.95","134.37","132","16.65","81.12","80","10.34"
"2010","DE","3","Female","1","647","7478","7.16","6.85","1.22","189.57","185","41.37","33.83","33.38","7.29","132.35","121","48.18","135.9","134","17.88","74.04","74","9.71"
"2010","DE","3","Female","2","754","8524","7","6.7","1.18","190.58","187","41.02","33.87","33.2","7.23","127.34","116","45.53","136.29","134","17.62","74.54","75","10.02"
"2010","DE","3","Male","1","493","4689","7.05","6.8","1.09","212.28","209","41.03","31.65","30.83","5.82","134.94","127","47.05","133.07","130","17.66","74.75","76","10.22"
"2010","DE","3","Male","2","576","5255","6.89","6.7","1.12","213.72","211","40.38","31.81","31.06","5.49","128.87","120","45.1","133.8","132","17.13","75.31","76","10.14"
"2010","DE","4","Female","1","235","2545","7.03","6.8","0.97","163.61","159","32.84","30.29","29.5","5.7","132.61","121","49.89","137.46","136","19.38","70.97","70","10.69"
"2010","DE","4","Female","2","268","2851","6.91","6.7","0.96","161.21","158","33.07","30.06","29.44","5.76","127.98","116.5","48.2","138.04","136","19.53","71.32","70","10.64"
"2010","DE","4","Male","1","118","1298","7.15","6.9","1.19","189.78","190","32","29.16","29.04","4.63","135.7","124","49.16","131.73","130","18.89","69.38","70","10.08"
"2010","DE","4","Male","2","125","1422","7","6.8","1.2","187.18","187","31.62","29.15","28.9","4.91","131.85","119","47.97","132.65","130","19.24","69.82","70","11.04"
"2010","FL","2","Female","1","518","8581","7.43","7","1.53","200.61","193","50.08","35.53","34.18","8.68","138.79","120","64.56","130.24","129","19.11","72.47","72","10.59"
"2010","FL","2","Female","2","601","9548","7.26","6.8","1.53","204.38","196","51.32","35.86","34.44","8.69","131.02","112","61.21","131.03","130","19.29","74.01","74","10.78"
"2010","FL","2","Male","1","450","6046","7.33","7","1.39","226.44","219","55.18","33.72","32.9","7.06","141.72","127","56.87","129.72","130","18.4","75.08","75","10.11"
"2010","FL","2","Male","2","586","7663","6.99","6.6","1.4","227.24","220","54.52","33.54","32.73","7.14","130.83","116","52.55","130.68","130","17.7","76.45","77","10.06"
